year,month,brand,model,count
2026,8,CAPRON,T67S/ T338,1
2026,8,BMW,SKYTOP,1
2026,8,CHAUSSON,627,1
2026,8,VOLKSWAGEN,ID.BUZZ 4MOTION KR 250 KW,1
2026,8,HYUNDAI,IONIQ5 N,1
2026,8,SUNLIGHT,CV540,1
2026,8,BMW,M3,1
2026,8,CARTHAGO,MALIBU VAN 640 LEK GT,1
2026,8,PILOTE,G720FGJ,1
2026,8,MERCEDES-AMG,AMG PURESPEED,1
2026,8,FIAT,SCUDO,1
2026,8,MASERATI,GRECALE,1
2026,8,RENAULT,KANGOO E-TECH ELECTRIC,1
2026,8,BMW,M240I XDRIVE,1
2026,8,KNAUS,R62,1
2026,8,MERCEDES-BENZ,C 300 DE,1
2026,8,HYMER,B-ML I 780,1
2026,8,MERCEDES-BENZ,E 400 E 4MATIC,1
2026,8,CARTHAGO,C1-TOURER T 148 RB-QB K,1
2026,8,RIVIAN,R1S,1
2026,8,PORSCHE,TAYCAN,1
2026,8,HYMER,AYERS ROCK,1
2026,8,WESTFALIA,COLUMBUS,1
2026,8,KNAUS,R30,1
2026,8,PORSCHE,911 CARRERA 4 GTS,1
2026,8,VOLVO,EX60,1
2026,8,ASTON MARTIN,DB12 S,1
2026,8,BURSTNER GMBH,BT7011,1
2026,8,ITINEO,ITINEO PF600,1
2026,8,LMC,C600,1
2026,8,MERCEDES-BENZ,S 450 D 4MATIC,1
2026,8,DFSK,DFSK E5,1
2026,8,PEUGEOT,BOXER,1
2026,8,CAPRON,CV 540,1
2026,8,MERCEDES-BENZ,E 300 E 4MATIC,1
2026,8,GENESIS,GENESIS GV60 MAGMA,1
2026,8,CARTHAGO,MALIBU VAN 540 DB,1
2026,8,CHAUSSON,640,1
2026,8,CAPRON,CV602,1
2026,8,DETHLEFFS,KW 600,1
2026,8,LAND ROVER,RANGE ROVER VELAR,1
2026,8,BENTLEY,CONTINENTAL GTC SPEED,1
